isRefactor,totalRefactors,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,revision,age,authors,totalAuthors,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions,isSZZBugIntroducer
False,0.0,0.0149,0.0149,0.3667,0.0458,8.0,35017077.0,8.0,5.0,1399.0,32.0,0.022873482,0.8431,0.7626,,False
False,0.0,0.013,0.4056,0.6183,0.0773,9.0,36916462.0,8.0,5.0,1422.0,42.0,0.029535865,0.8138,0.6011,,False
False,0.0,0.0682,0.0857,0.3351,0.0372,10.0,54260519.0,9.0,5.0,1732.0,2.0,0.0011547344,0.7732,0.6522,2.0,False
False,0.0,0.0474,0.0474,0.335,0.0372,11.0,54264536.0,9.0,5.0,1732.0,2.0,0.0011547344,0.7732,0.6519,,False
False,0.0,0.0845,0.0845,0.3308,0.0368,12.0,54528076.0,9.0,5.0,1734.0,4.0,0.002306805,0.7739,0.6514,2.0,False
False,0.0,0.0468,0.0468,0.3308,0.0368,13.0,54530973.0,9.0,5.0,1736.0,4.0,0.0023041475,0.7739,0.6512,,False
False,0.0,0.0738,0.0909,0.3019,0.0335,14.0,57461077.0,9.0,5.0,1743.0,10.0,0.005737235,0.8201,0.6794,2.0,True
False,0.0,0.1308,0.1308,0.3018,0.0335,15.0,57463528.0,9.0,5.0,1750.0,10.0,0.0057142857,0.8204,0.6799,,False
False,0.0,0.0908,0.0991,0.3082,0.0342,16.0,57465135.0,9.0,5.0,1750.0,2.0,0.0011428571,0.8209,0.6813,2.0,True
False,0.0,0.0991,0.0991,0.3082,0.0342,17.0,57468417.0,9.0,5.0,1750.0,2.0,0.0011428571,0.6906,0.162,,False
False,0.0,0.1018,0.1018,0.2788,0.031,18.0,60658834.0,9.0,5.0,1761.0,22.0,0.012492902,0.659,0.2214,2.0,True
False,0.0,0.0331,0.0331,0.2747,0.0305,19.0,60996237.0,9.0,5.0,1772.0,22.0,0.0124153495,0.6588,0.2216,,False
False,0.0,0.1004,0.1005,0.2747,0.0305,20.0,60998951.0,9.0,5.0,1771.0,4.0,0.002258611,0.6588,0.2218,2.0,True
False,0.0,0.0044,0.0044,0.2744,0.0305,21.0,61007492.0,9.0,6.0,1770.0,4.0,0.002259887,0.6591,0.2222,,False
False,0.0,0.095,0.111,0.2728,0.0303,22.0,62199771.0,9.0,6.0,1774.0,6.0,0.003382187,0.6624,0.2315,2.0,True
False,0.0,0.1003,0.1003,0.2728,0.0303,23.0,62205528.0,9.0,6.0,1778.0,6.0,0.0033745782,0.6624,0.2314,,False
False,0.0,0.0986,0.1142,0.2557,0.0284,24.0,64725300.0,9.0,6.0,1781.0,8.0,0.0044918586,0.6567,0.2279,2.0,True
False,0.0,0.0269,0.0269,0.2557,0.0284,25.0,64726363.0,9.0,6.0,1784.0,8.0,0.004484305,0.6567,0.2278,,False
False,0.0,,0.0167,0.1662,0.0166,26.0,77246224.0,10.0,7.0,1785.0,13.0,0.007282913,0.7841,0.6788,2.0,False
False,0.0,0.0111,0.0274,0.1416,0.0142,27.0,83018587.0,10.0,7.0,1786.0,13.0,0.0072788354,0.7937,0.6721,,False
False,0.0,0.0356,0.0509,0.1194,0.0119,28.0,92025145.0,10.0,7.0,1784.0,3.0,0.0016816143,0.7843,0.7733,2.0,False
False,0.0,0.0228,0.0228,0.1194,0.0119,29.0,92026462.0,10.0,7.0,1782.0,3.0,0.0016835016,0.7844,0.7731,,False
False,0.0,0.049,0.062,0.1179,0.0091,30.0,112077284.0,13.0,7.0,1791.0,31.0,0.017308766,0.6417,0.64,2.0,False
False,0.0,0.0197,0.0197,0.1179,0.0091,31.0,112079619.0,13.0,7.0,1798.0,31.0,0.01724138,0.6432,0.6417,,False
False,0.0,0.0246,0.0246,0.1229,0.0095,32.0,119943228.0,13.0,7.0,1798.0,1.0,0.0005561735,0.6576,0.2182,2.0,False
False,0.0,0.0396,0.0396,0.1217,0.0094,33.0,120154024.0,13.0,8.0,1798.0,1.0,0.0005561735,0.6603,0.2187,,False
False,0.0,0.0241,0.0241,0.1204,0.0093,34.0,120377429.0,13.0,8.0,1798.0,1.0,0.0005561735,0.6583,0.218,2.0,False
False,0.0,0.0241,0.0241,0.1203,0.0093,35.0,120385070.0,13.0,8.0,1798.0,1.0,0.0005561735,0.6583,0.2179,,False
False,0.0,0.0076,0.0112,0.0309,0.0103,0.0,0.0,3.0,1.0,0.0,240.0,inf,0.8715,0.1808,,True
False,0.0,,,0.0308,0.0103,1.0,71389.0,3.0,2.0,,240.0,,0.8714,0.2247,,False
False,0.0,0.0007,,0.0223,0.0111,2.0,1391555.0,2.0,3.0,,240.0,,0.8749,0.3619,,False
False,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,425.0,425.0,1.0,0.7684,0.5405,27.0,False
False,0.0,,,0.9723,0.9723,1.0,655463.0,1.0,2.0,850.0,425.0,0.5,0.77,0.5471,,False
False,0.0,,0.5,0.5801,0.29,2.0,39540148.0,2.0,2.0,1539.0,513.0,0.33333334,0.8749,0.3619,,False
False,0.0,0.0076,0.0111,0.0309,0.0103,0.0,0.0,3.0,1.0,0.0,68.0,inf,0.8715,0.1808,,True
False,0.0,,,0.0309,0.0103,1.0,71389.0,3.0,2.0,,68.0,,0.8714,0.2247,,False
False,0.0,0.0008,,0.0224,0.0112,2.0,1391555.0,2.0,3.0,,68.0,,0.8749,0.3619,,False
False,0.0,,0.5,0.7946,0.3973,0.0,0.0,2.0,1.0,2943.0,750.0,0.25484198,0.803,0.3007,,False
False,0.0,,0.3333,0.808,0.2693,1.0,2405736.0,3.0,2.0,3000.0,57.0,0.019,0.8174,0.3443,,False
False,0.0,0.0076,0.0112,0.0309,0.0103,2.0,70163485.0,3.0,3.0,2249.0,749.0,0.3330369,0.8715,0.1808,,True
False,0.0,,,0.0309,0.0103,3.0,70234874.0,3.0,4.0,1500.0,749.0,0.49933332,0.8714,0.2247,,False
False,0.0,0.0008,,0.0224,0.0112,4.0,71555040.0,2.0,4.0,750.0,750.0,1.0,0.8749,0.3619,,False
False,0.0,,0.5,0.7946,0.3973,0.0,0.0,2.0,1.0,186.0,62.0,0.33333334,0.803,0.3007,,False
